"Site","City","gentrifying","mean_19","mu","sd"
"A07-UIO1","ioio",FALSE,0.118151796309697,13.4336,1.08675077430342
"A08-PET1","ioio",FALSE,-0.164868260996894,11.217,1.44662695464628
"A08-RES3","ioio",FALSE,-0.125818021289222,13.5744,1.30199987739483
"A08-RES4","ioio",FALSE,-0.114184508293966,12.1758,1.22621167789897
"A08-TCP1","ioio",FALSE,-0.167466567370777,11.8854,1.51179494138225
"A09-HRP1","ioio",FALSE,0.0917257915527888,10.5518,1.13453699580003
"A09-KEN1","ioio",FALSE,-0.0803381750370082,12.715,1.37191524165528
"A09-TOK1","ioio",FALSE,-0.12601183142091,12.15,1.44440896682785
"A09-WCP1","ioio",FALSE,0.235873859346946,10.868,1.13579663972093
"A10-ACT1","ioio",FALSE,0.0239884725274618,11.1738,1.40113746550417
"A10-GIL1","ioio",FALSE,-0.155677548011365,14.5054,1.27369356560352
"A10-HHP1","ioio",FALSE,-0.0440561409974843,12.7926,1.17756637711617
"A10-HPR1","ioio",TRUE,-0.115502900740121,12.7522,1.38028120150897
"ALP","jams",FALSE,0.0186571609153555,4.2838,1.07400570652652
"BAP","jams",TRUE,0.233083422455832,3.4798,1.10518606906233
"BGP","jams",FALSE,-0.0833971044628405,3.4436,1.11672219181439
"BOP","jams",FALSE,-7.97801331847703e-06,8.1578,1.02504112203383
"BRP","jams",FALSE,-0.147847860844398,5.852,1.21226643852892
"CHS","jams",TRUE,0.149904136490733,5.5128,1.65456449760514
"CLN","jams",FALSE,0.00861783783088954,7.1516,1.01332265570297
"CON","jams",FALSE,0.0548245450216965,6.3932,0.614710772531907
"CRN","jams",FALSE,-0.0160427047363075,4.726,1.20565945562774
"FOP","jams",TRUE,0.0994477661455975,4.861,1.64372119408152
"FRP","jams",TRUE,0.137670342171108,7.533,1.38985515053472
"GAS","jams",TRUE,0.29579929330299,2.6752,1.1837166878267
"GRC","jams",FALSE,0.339035093647225,5.3096,1.06206093736986
"GRN","jams",FALSE,-0.258269305798527,10.712,1.16932863896048
"LAC1","jams",FALSE,-0.189744549757787,8.5182,1.31621246121157
"LAC2","jams",FALSE,-0.0918768060088875,2.7578,0.835750474586257
"LAP","jams",TRUE,-0.0759288665671465,9.545,1.41575982255997
"LEN","jams",TRUE,-0.160797367577053,11.5218,1.31159018514273
"LGN","jams",FALSE,-0.104255210426212,5.6928,0.805082475003842
"LIP","jams",FALSE,0.0474721339829065,10.282,1.04110171383766
"MAN","jams",FALSE,0.0352826319303385,8.1462,0.994295370932064
"MAP","jams",TRUE,0.0745467672439185,6.0186,1.29514073285631
"MAS","jams",FALSE,-0.217048307211981,9.9152,1.36425114852041
"MFP","jams",TRUE,0.420582833283779,6.7138,1.16316815294712
"MIP","jams",FALSE,0.321565543328172,7.403,1.11321105266232
"MOC","jams",FALSE,-0.0309292302878945,6.5344,1.13643078759201
"MON","jams",FALSE,-0.202072192640785,8.9868,1.23860106027619
"NAC","jams",FALSE,-0.0782826529564365,7.822,1.46435817646292
"NON","jams",FALSE,0.205317143728303,9.2232,1.03382567152486
"NTE","jams",TRUE,0.0509654948972285,7.2656,1.06342974218484
"NTW","jams",FALSE,-0.245395639342795,7.7746,1.14195256080549
"OLC","jams",FALSE,-0.0105284801104535,7.9868,0.941064758970452
"OLS","jams",FALSE,0.0811245510089595,8.7074,1.21329289783267
"PAG","jams",FALSE,-0.101237424998788,5.7484,0.820750977113818
"PAN","jams",FALSE,-0.0696287296748315,8.3224,1.07176862129637
"PAP","jams",FALSE,0.179967506128078,10.1038,0.993389613688867
"PEG1","jams",FALSE,-0.0298891748553575,7.1354,1.00163241436103
"PEG2","jams",FALSE,-0.126808886448352,9.1936,1.31744683886472
"SOP","jams",FALSE,-0.104550842495775,7.4238,1.07592986993438
"TOP","jams",FALSE,-0.0713179066107785,8.4396,1.36217581265743
"TWR","jams",FALSE,-0.207316736300153,6.3858,1.64264969473224
"VAP","jams",FALSE,-0.0874906593771395,3.936,1.26008791927899
"WEP","jams",FALSE,-0.0730655696113735,5.6494,1.16685558249086
"WOP","jams",FALSE,0.0298659836022645,4.6448,1.22708357776533
"LRAR-ALS1","lrar",FALSE,0.087022188854786,10.1166,0.9734443788896
"LRAR-BUR1","lrar",FALSE,-0.146929720869722,10.533,1.10306588691255
"LRAR-BUR2","lrar",FALSE,-0.080155064906419,12.1816,1.11681282862386
"LRAR-BUR3","lrar",FALSE,-0.024996352460969,8.1952,1.17225073868984
"LRAR-COM1","lrar",FALSE,0.021449902635065,12.8552,0.852043517451501
"LRAR-CON1","lrar",FALSE,0.144361861751751,9.5608,1.14200008443019
"LRAR-COO1","lrar",FALSE,-0.082832368284892,12.456,1.21439653811692
"LRAR-CPL1","lrar",TRUE,0.307238907985511,11.0676,0.948055906579565
"LRAR-DDT1","lrar",FALSE,-0.191053386236102,9.0828,1.28836180292146
"LRAR-DDT2","lrar",FALSE,-0.185142104058025,12.594,1.13341118936811
"LRAR-EAS1","lrar",TRUE,0.133211571925087,14.0452,0.912646451101927
"LRAR-EMR1","lrar",FALSE,0.04108651699996,13.1594,0.985183108437934
"LRAR-KNO1","lrar",FALSE,0.190195790002562,11.9784,0.916352214094589
"LRAR-MAU2","lrar",FALSE,-0.155422574416376,14.2054,0.981327387107961
"LRAR-MUR1","lrar",FALSE,-0.08889131132024,13.2582,1.01672981066829
"LRAR-MUR2","lrar",FALSE,-0.118990840512118,11.674,1.1561969374945
"LRAR-OTT1","lrar",FALSE,-0.096615625365819,9.9516,1.26727212378682
"LRAR-PIN1","lrar",FALSE,-0.200833714258434,11.0028,1.24446852124916
"LRAR-PIN2","lrar",FALSE,-0.200906484115233,14.202,0.961135139380114
"LRAR-REB1","lrar",FALSE,-0.124303682454261,13.173,1.00402819408765
"LRAR-RIC1","lrar",FALSE,0.115183117806304,8.8788,1.25252717529999
"LRAR-RIV1","lrar",TRUE,0.456778791772543,8.2258,1.35601700447424
"LRAR-ROS1","lrar",FALSE,-0.00625131096536,12.15,0.96772273790559
"LRAR-SHE1","lrar",FALSE,0.397771384768434,11.7218,0.756121090712833
"LRAR-TMP1","lrar",TRUE,0.523862435804564,7.889,1.27145677097733
"LRAR-TRP1","lrar",FALSE,-0.162740583256356,13.138,1.26604761968698
"LRAR-TRP2","lrar",FALSE,-0.184739745596125,10.7404,1.18088387970514
"LRAR-TRP3","lrar",FALSE,-0.17208212347966,10.6516,1.14248785363309
"LRAR-WIL1","lrar",FALSE,-0.195275477750456,10.5372,1.25639638107298
"MAWI-M01-AMF1","mawi",FALSE,-0.180450352289211,8.4158,1.30554634167082
"MAWI-M01-BRT1","mawi",FALSE,-0.188689704732175,7.193,1.30953960566138
"MAWI-M01-BRT2","mawi",FALSE,0.0237201859002547,7.777,0.835350562406241
"MAWI-M01-BRT3","mawi",FALSE,0.0140864233823718,5.3316,1.08842931588373
"MAWI-M01-CCT2","mawi",FALSE,0.101137091071024,4.3084,1.08771598554634
"MAWI-M01-CCT3","mawi",TRUE,0.0965105146464318,4.742,1.22103815945177
"MAWI-M01-CCT4","mawi",TRUE,0.0951901438030478,4.6972,1.22499480915492
"MAWI-M01-POR1","mawi",FALSE,-0.0114556340844902,5.2482,1.07257952869196
"MAWI-M01-POR2","mawi",FALSE,-0.112244475035753,5.0256,1.53069044638311
"MAWI-M01-RDP1","mawi",FALSE,0.133592974039901,5.1316,1.00880373561729
"MAWI-M01-STC1","mawi",TRUE,0.125382270665432,5.7672,1.22739784140767
"MAWI-M01-STC3","mawi",FALSE,0.0568666462040668,5.994,0.966514785280615
"MAWI-M01-SWC1","mawi",FALSE,0.0189675347108018,6.4032,1.11502395296385
"MAWI-M01-SWC2","mawi",FALSE,0.0121264806069788,5.199,1.03286609125893
"MAWI-M01-SWC3","mawi",FALSE,-0.0827370986153823,2.8874,1.25404775313918
"MAWI-M01-SWC4","mawi",TRUE,-0.116991256885815,5.5472,1.1534462482706
"MAWI-M01-SWC5","mawi",TRUE,-0.151400896313711,4.818,1.25761373977215
"MAWI-M01-SWC6","mawi",FALSE,-0.0636820604351733,6.4664,1.12353171058984
"MAWI-M01-SWC7","mawi",FALSE,0.137131984296589,4.0648,1.00578490774923
"MAWI-M01-SWC8","mawi",FALSE,0.243086747534934,4.325,1.11068524989975
"MAWI-M01-SWC9","mawi",FALSE,0.0856372102207117,4.931,1.27128369471432
"MAWI-M01-UWH1","mawi",FALSE,-0.235784728690832,10.1018,1.24681501014942
"CalT01","mela",TRUE,0.474265523838981,4.7372,1.18727338200463
"CalT02","mela",FALSE,0.520872940992747,7.3156,1.05290947553564
"CalT03","mela",TRUE,0.523614321817282,2.038,0.911000540283528
"ED01","mela",FALSE,0.415386756969378,6.3894,1.36298906372633
"ED03","mela",FALSE,0.328375179530511,2.1814,1.0262088778276
"ED04","mela",FALSE,0.29194010189667,6.024,1.28255720753428
"ED05","mela",TRUE,0.360402287433328,4.7088,1.17075902530754
"ED06","mela",FALSE,0.528618667033233,5.3762,1.05777943800581
"ED07","mela",FALSE,0.456603018818325,6.5908,1.13948016349939
"ED08","mela",FALSE,0.365703434057176,6.7972,1.19010731914656
"ELMOD","mela",FALSE,0.0344959475328971,7.3214,1.33568665927693
"H01-AST1","mela",FALSE,-0.0701918804015619,6.4316,1.11282034211402
"H01-BEA2","mela",FALSE,-0.197167557024902,7.7592,1.22291228748941
"H01-BGC1","mela",TRUE,-0.0881669054248829,5.4078,1.12220810467847
"H01-CCH1","mela",FALSE,-0.190454446091027,10.2652,1.33402581870704
"H01-DEB1","mela",TRUE,0.0287816618186111,4.6764,0.792596165607901
"H01-DVG","mela",TRUE,-0.0496265832429409,2.6464,1.16500578869701
"H01-FIR1","mela",FALSE,-0.109367237552871,3.3926,1.42606871306921
"H01-FLN1","mela",FALSE,-0.277733207573655,4.6566,1.19287930328531
"H01-FRE1","mela",FALSE,-0.186002035833607,5.351,1.08075557205193
"H01-GSC1","mela",FALSE,-0.145798206290022,5.8184,1.24343502690459
"H01-HFR1","mela",FALSE,-0.305646194139753,10.714,1.40804847931597
"H01-HNP1","mela",TRUE,-0.0210708297556229,7.8726,1.39569295755419
"H01-LTC1","mela",FALSE,-0.289466744259401,6.3928,1.09505615819369
"H01-OCC1","mela",FALSE,0.0655529469842621,10.4774,1.11091676880559
"H01-OXY1","mela",FALSE,0.22512626726588,6.698,0.791783672651094
"H01-RHR1","mela",FALSE,-0.265281801773055,4.4582,1.40351228328999
"H01-ROS1","mela",FALSE,-0.0752936287535249,7.0598,0.980008185276348
"H01-SPS1","mela",TRUE,0.00808200981764912,7.9334,1.40390834163999
"H01-TMC1","mela",FALSE,-0.178392996400281,9.5726,1.14481062113856
"H01-WAV1","mela",FALSE,-0.275314397878637,6.7466,1.63942855446556
"H01-WTP1","mela",FALSE,-0.298483279492583,5.1984,1.04539753740012
"H01-WWD1","mela",FALSE,-0.241304224239219,10.791,1.45785598356414
"IRC01","mela",FALSE,-0.259442530453414,8.4128,1.79227191232847
"IRC02","mela",FALSE,-0.276660947198012,11.9488,1.20468618891509
"IRC03","mela",FALSE,-0.294025368947098,10.6368,1.38161772336153
"IRC04","mela",FALSE,-0.287802591024424,9.852,1.43181913005946
"IRC05","mela",FALSE,-0.272541553421461,8.111,1.52300456617231
"IRC06","mela",FALSE,-0.28477282243171,8.1874,1.52234843217635
"IRC07","mela",FALSE,-0.283197512782229,8.8652,1.46405520781503
"OAK","mela",FALSE,0.0834768188882331,8.0556,0.963480305382405
"OCP02","mela",FALSE,-0.0179783984035229,5.1708,1.36469771010579
"OCP03","mela",FALSE,-0.137027926139312,5.7162,1.4527489996318
"PW01","mela",FALSE,0.0806695608724371,7.9948,0.936241565865312
"SA","mela",FALSE,0.586244361361125,4.1722,1.50738236699255
"NCAP-DC-ARB1","naca",TRUE,-0.168946089266602,9.7212,1.41076880236371
"NCAP-DC-BEH1","naca",FALSE,0.125815857899436,10.0084,0.938139361231698
"NCAP-DC-BHP1","naca",TRUE,0.120215743319086,8.6502,1.18191342486189
"NCAP-DC-CHA1","naca",TRUE,0.169771871321705,7.2776,1.05544352393032
"NCAP-DC-CON1","naca",TRUE,0.148747226519675,5.9886,1.2701152225431
"NCAP-DC-FBP1","naca",FALSE,0.0333859852638753,7.441,1.13295000557969
"NCAP-DC-FDU1","naca",FALSE,-0.0127634564767487,7.4964,1.12846875381894
"NCAP-DC-FSP1","naca",TRUE,0.255820123927469,8.5376,1.15829813559126
"NCAP-DC-KEN1","naca",TRUE,-0.0819687104014037,10.8364,1.20030128910908
"NCAP-DC-NAT1","naca",FALSE,0.541799467420386,4.8834,0.887897579917011
"NCAP-DC-NSP1","naca",FALSE,0.0281372288736613,6.802,1.22421229333308
"NCAP-DC-OLV1","naca",TRUE,0.264526847818742,6.6516,1.18730761804849
"NCAP-DC-PBP1","naca",FALSE,0.0167900810090142,8.3924,1.09080713787654
"NCAP-DC-RCC1","naca",TRUE,0.220573468609176,5.389,1.1059491962676
"NCAP-DC-RCP1","naca",FALSE,-0.149894862145228,9.813,1.20229784330706
"NCAP-DC-RCP2","naca",FALSE,-0.207885025794939,9.9792,1.23088194969088
"NCAP-DC-RCP3","naca",FALSE,0.0140066656630253,8.4248,1.10389704127493
"NCAP-DC-SHE1","naca",TRUE,0.192693916115547,8.178,1.03775304686484
"NCAP-DC-SOV1","naca",FALSE,-0.0207933763246307,5.4214,1.09034848189118
"NCAP-MD-BSP1","naca",TRUE,0.0604473113544523,8.5222,1.14811619366632
"NCAP-MD-CCC1","naca",FALSE,-0.0464266141469807,5.9806,1.26575829794387
"NCAP-MD-CRG1","naca",FALSE,-0.0309054547590267,9.716,1.19449962991755
"NCAP-MD-CVH1","naca",FALSE,-0.0375204199690927,7.542,1.15762861955126
"NCAP-MD-FFP1","naca",TRUE,-0.240287742489455,9.771,1.41101282468952
"NCAP-MD-GCP1","naca",FALSE,0.0265869336556523,8.483,1.12976381303999
"NCAP-MD-HCR1","naca",FALSE,-0.0672686267123707,9.3278,1.05705753586398
"NCAP-MD-IST1","naca",FALSE,0.00184284170298527,7.321,1.07433227540068
"NCAP-MD-KCP1","naca",TRUE,0.147347373329738,9.0912,0.987662723570707
"NCAP-MD-LFP1","naca",FALSE,-0.148904852498731,9.0594,1.27960897145338
"NCAP-MD-LFP2","naca",FALSE,-0.0362546943762067,6.6946,1.18777649522144
"NCAP-MD-LFP3","naca",FALSE,-0.0207269897541267,7.3986,1.07793804556942
"NCAP-MD-MRC1","naca",TRUE,-0.136799319291243,9.1036,1.31149191465615
"NCAP-MD-NWP1","naca",FALSE,-0.227890778639397,6.0874,1.28190869330838
"NCAP-MD-PBP1","naca",TRUE,0.0934608256663303,7.8862,1.25792131439397
"NCAP-MD-PGM1","naca",TRUE,0.0708739103832463,7.0418,1.27529527389037
"NCAP-MD-RCP1","naca",TRUE,0.0937577494344182,6.8552,1.23828091640208
"NCAP-MD-RCS2","naca",FALSE,-0.136231277349629,6.6242,1.13456238539856
"NCAP-MD-SCG1","naca",FALSE,-0.110106099076528,8.964,1.26736941932848
"NCAP-MD-SLC1","naca",TRUE,-0.0303168951169027,8.5976,1.39873712080098
"NCAP-MD-SLP1","naca",TRUE,0.0225298482617663,8.5404,1.15491757581283
"NCAP-MD-SYC1","naca",FALSE,-0.247544565018142,8.586,1.38079155453074
"NCAP-MD-TCC1","naca",FALSE,-0.207189231607439,9.5204,1.34474737742887
"NCAP-MD-TPB1","naca",FALSE,-0.0438850668690437,8.5662,1.155285461217
"NCAP-MD-WMR1","naca",FALSE,-0.171371194521074,7.3174,1.31765112260271
"NCAP-VA-ANC1","naca",FALSE,0.0383458449317383,9.064,0.975343149282226
"NCAP-VA-ARM1","naca",TRUE,0.0859560939264103,7.9172,1.24171354607498
"NCAP-VA-BAR1","naca",TRUE,0.117396864164534,5.7484,1.18818340165111
"NCAP-VA-BBP1","naca",FALSE,0.214054761211186,3.919,0.898109302960398
"NCAP-VA-BLU1","naca",FALSE,-0.0112039749204057,7.5298,1.16162895813047
"NCAP-VA-BMP1","naca",FALSE,0.0216557029939093,6.143,1.00814397327672
"NCAP-VA-BSH1","naca",FALSE,0.0995740933620543,7.1124,0.994969463273406
"NCAP-VA-CPL1","naca",FALSE,0.0917707812471213,6.1068,0.985894597627721
"NCAP-VA-DAI1","naca",TRUE,-0.13929959824173,7.5936,1.35735313073065
"NCAP-VA-DOK1","naca",FALSE,-0.0387460227245467,7.4432,1.09718481711359
"NCAP-VA-FMR1","naca",TRUE,0.223865903612733,5.6186,1.17192522020151
"NCAP-VA-FTW1","naca",FALSE,0.115349890151014,7.2078,1.03306950711039
"NCAP-VA-JDP1","naca",TRUE,0.14987213389658,8.3178,1.04298644485191
"NCAP-VA-JPP1","naca",FALSE,0.0068023360377123,6.2812,1.05978827613729
"NCAP-VA-LBJ1","naca",FALSE,-0.0601390918476167,5.1416,1.00446564413426
"NCAP-VA-LEE1","naca",TRUE,-0.0851544078432557,8.3358,1.32022231362429
"NCAP-VA-LIC1","naca",FALSE,-0.0459727321709937,7.4578,1.10908303252489
"NCAP-VA-LOF1","naca",FALSE,-0.0907188777572957,5.4704,1.12684417536726
"NCAP-VA-MBL1","naca",FALSE,-0.179992148934768,7.3068,1.32583005135086
"NCAP-VA-MCC1","naca",FALSE,-0.0260971012529977,5.6868,1.19791183254516
"NCAP-VA-MDP1","naca",FALSE,-0.0904681679967737,8.9708,1.25533363394219
"NCAP-VA-MHP1","naca",FALSE,-0.0274556981028578,7.7802,1.23149960546305
"NCAP-VA-MON1","naca",FALSE,0.0134330625468373,7.2698,1.0738894764926
"NCAP-VA-MTV1","naca",TRUE,-0.0346013992472667,6.6024,1.16678469192198
"NCAP-VA-POT1","naca",FALSE,-0.198432481132948,7.9424,1.23084736545496
"NCAP-VA-PRC1","naca",FALSE,-0.0163177793261537,6.6582,1.17645636124507
"NCAP-VA-RTP1","naca",FALSE,-0.163605772860076,9.297,1.33039279500372
"NCAP-VA-TKY1","naca",FALSE,-0.271593845420709,6.6058,1.38346996997823
"NCAP-VA-TRI1","naca",FALSE,0.0235925553341423,6.2652,1.04512555106241
"NCAP-VA-UPT1","naca",FALSE,0.0719346353235033,5.3952,1.11016370535635
"NCAP-VA-WAR1","naca",FALSE,0.138944506096465,7.7696,0.837051952506079
"01_T01","phaz",FALSE,-0.265901713733278,5.8856,0.908558052931737
"02_T02","phaz",FALSE,-0.261289121484384,6.764,0.839788693070943
"03_T03","phaz",FALSE,-0.261260531310346,7.4374,1.09869134179391
"04_T04","phaz",FALSE,-0.266057452902293,9.2756,1.04473103360938
"05_T05","phaz",FALSE,-0.263698110114115,6.4436,1.10211704115057
"06_T06","phaz",FALSE,-0.267049648553991,7.7714,0.845508732659457
"07_T07","phaz",FALSE,-0.267080273799616,5.8888,0.894759564875273
"08_T08","phaz",FALSE,-0.268138161873957,7.0874,0.9674442773028
"09_T09","phaz",FALSE,-0.267408914846233,10.6638,1.56206836326529
"1_01_AF14","phaz",FALSE,-0.267943623012286,9.2462,1.03198767420543
"1_02_EME","phaz",TRUE,-0.268808456918357,5.346,1.37530443628256
"1_03_EMW","phaz",FALSE,-0.268808456918357,7.706,1.20492919745277
"1_04_J9","phaz",TRUE,-0.268808456918357,6.6956,1.60394986549898
"1_05_MCS","phaz",FALSE,-0.268808456918357,6.7798,1.21326269260711
"1_06_T21","phaz",FALSE,-0.266117693866148,5.8054,1.22663432462705
"1_07_UMP","phaz",FALSE,-0.246635667021686,5.4602,1.12936754611191
"1_08_V9","phaz",FALSE,-0.268808456918357,6.3564,1.39419073069602
"1_09_W19","phaz",FALSE,-0.258307024253601,5.8584,1.24252090994169
"1_10_GOAT","phaz",TRUE,-0.266112181846724,7.0484,1.28809521303962
"10_T10","phaz",FALSE,-0.266184708706626,11.1712,1.44993483377855
"11_T11","phaz",FALSE,-0.250689361584833,9.7666,1.60419423008112
"12_T12","phaz",FALSE,-0.261443960216321,3.0912,0.99994126652884
"13_T13","phaz",FALSE,-0.265295562935549,9.2772,1.70274485111704
"14_T14","phaz",FALSE,-0.260730542280717,5.504,1.13412576385939
"15_T15","phaz",FALSE,-0.247477984815353,10.1052,1.64544050481656
"16_V01","phaz",TRUE,0.0621723288573811,3.822,0.887509737809643
"17_V02","phaz",TRUE,0.02310448695335,4.5388,1.13064151261397
"19_V04","phaz",FALSE,0.222388222154074,5.7684,1.3804139047799
"2_01_AF19","phaz",FALSE,0.025296020693583,2.0646,0.990869923168994
"2_02_E12","phaz",TRUE,-0.268808456918357,7.9304,1.25931450186318
"2_03_EMP","phaz",FALSE,-0.260191222449419,5.751,1.47235612761088
"2_04_I17","phaz",TRUE,-0.170488021263442,9.1548,1.53117793256441
"2_05_MCN","phaz",FALSE,-0.263752630980768,7.214,1.34244718066916
"2_06_PWP","phaz",FALSE,-0.104894668736798,4.309,1.10152697303991
"2_07_SMW","phaz",FALSE,-0.256626951049476,5.4138,1.12036628123164
"2_08_TONTO","phaz",FALSE,-0.26717808442552,9.6708,1.19746154127327
"2_09_U13","phaz",TRUE,-0.13846709145651,5.8772,1.25508374503115
"2_10_WTM","phaz",TRUE,-0.266532337515372,8.0116,1.28910736541217
"20_V05","phaz",FALSE,0.214290255527995,4.9444,1.29276559691915
"21_V06","phaz",TRUE,0.156687245087374,5.0792,1.48167689908652
"22_V07","phaz",TRUE,0.20905134279552,4.0114,0.94225665798757
"23_N01","phaz",TRUE,0.247169803951208,4.1804,1.34097557140189
"24_N02","phaz",FALSE,0.304154612076776,5.9102,1.24853823711807
"25_N03","phaz",TRUE,0.350948268897327,6.5642,1.36888755222119
"26_V08","phaz",TRUE,0.191297469219633,4.6752,0.789322219320591
"27_V09","phaz",TRUE,0.157390741707859,4.6622,0.77447473956511
"28_V10","phaz",TRUE,0.133680114510214,5.6038,1.16803185730696
"29_N04","phaz",TRUE,0.154605059691036,3.6728,0.786806185025613
"3_01_AC16","phaz",TRUE,-0.041125147360582,4.6786,1.1956537783119
"3_02_AVE35","phaz",TRUE,-0.035796132470091,2.5452,1.17500344110872
"3_03_DBG","phaz",TRUE,0.017916571784284,5.278,1.07282160177629
"3_04_O17","phaz",TRUE,-0.128751035155509,5.3612,1.73647275461653
"3_05_R10","phaz",FALSE,0.061822638893462,5.7598,1.22931127109461
"3_06_S9","phaz",FALSE,0.051830694701018,4.2642,1.37636377293472
"3_07_SME","phaz",FALSE,0.0991027178667431,5.125,1.00934570675817
"3_08_W18","phaz",FALSE,0.138110431015148,4.8528,0.888645091146968
"3_09_X12","phaz",FALSE,0.237971835261534,3.5812,1.16519444541206
"3_10_Y10","phaz",FALSE,0.128555283758637,4.5892,1.17111812535402
"30_V11","phaz",TRUE,0.245168067559169,4.6838,0.788632961769718
"31_V12","phaz",TRUE,0.119682650367931,7.0594,0.971627733285963
"32_V13","phaz",TRUE,-0.037951477841258,4.1418,1.00652639263748
"33_V14","phaz",TRUE,0.092485660728702,5.3296,1.069762926327
"34_N05","phaz",TRUE,0.00807820018350802,4.866,1.48488550972639
"35_N06","phaz",TRUE,-0.049635589145031,4.729,0.830720783057629
"36_N07","phaz",TRUE,0.00366789733787704,4.7352,1.46037923208333
"37_N08","phaz",TRUE,-0.044557955341974,4.7828,0.846739365749994
"38_N09","phaz",FALSE,-0.160119650734561,3.3356,1.08111350064656
"39_N10","phaz",FALSE,-0.125837110213486,3.6292,1.1899540151248
"4_01_AB20","phaz",FALSE,0.214860690190973,1.2118,1.02681625928209
"4_02_AE19","phaz",TRUE,0.140925067436944,3.7194,1.2133252126344
"4_03_R13","phaz",TRUE,0.309937247548997,2.5944,1.44440503363158
"4_04_RIO","phaz",TRUE,0.19658873264287,5.104,0.992663626922657
"4_05_S14","phaz",TRUE,0.353413765303865,3.5366,1.15122782502032
"4_06_V16","phaz",TRUE,0.323417590126967,3.585,1.42645783547614
"4_07_ASUW","phaz",FALSE,0.31180419696083,4.2744,1.05286577742324
"4_08_Z20","phaz",TRUE,0.285044307332574,1.5968,1.16004262843223
"4_09_AA17","phaz",TRUE,0.110504060984823,6.1184,1.5298527804681
"4_10_AC19","phaz",FALSE,0.125256816485594,5.8778,0.891193584582519
"40_N11","phaz",FALSE,-0.22575552415727,4.64,1.58420388220332
"41_V15","phaz",FALSE,-0.166200383628921,2.9518,0.920242429594422
"42_V16","phaz",TRUE,-0.103365093073963,7.7388,1.47899021038291
"43_V17","phaz",TRUE,-0.18690246666327,7.9126,0.918438863501103
"5_01_AD18","phaz",FALSE,0.34660212963386,3.3062,1.02696275029725
"5_02_AB18","phaz",TRUE,0.4532677171939,4.0628,1.28622977628707
"5_03_R14","phaz",TRUE,0.272536706218449,3.5544,1.61256339786764
"5_04_Y19","phaz",FALSE,0.361159979236593,2.2268,1.02526679181513
"5_05_T14","phaz",TRUE,0.374921133456894,4.7596,1.42387264973541
"5_06_S16","phaz",TRUE,0.336496438586939,1.7486,1.19920209186418
"5_07_TYARD","phaz",TRUE,0.359956586061586,5.276,1.34513414839392
"5_08_X18","phaz",TRUE,0.427430785766669,6.7298,1.19108173319006
"5_09_U17","phaz",TRUE,0.463647784114642,2.134,1.31422579410373
"5_10_V17","phaz",TRUE,0.467401197466105,2.283,1.05959216074366
"POOR-E01-OB1","poor",FALSE,0.0876856737572257,6.24,1.38419044811013
"POOR-E02-OB2","poor",FALSE,-0.10105680690734,7.8834,1.26369451402028
"POOR-E03-JCP","poor",TRUE,0.20309209540537,8.5964,1.14968317126018
"POOR-E04-TJP","poor",TRUE,0.0515780713641557,9.4212,1.38353655343071
"POOR-E06-BEL","poor",TRUE,0.174014529037045,6.5332,1.14243546503002
"POOR-E08-WFP","poor",TRUE,0.197438519875866,2.8014,1.51671293382259
"POOR-E11-BTP","poor",TRUE,0.119804303256947,2.936,1.28896713971205
"POOR-E12-128","poor",FALSE,0.0819986989514187,5.296,1.09280503502176
"POOR-E13-PB1","poor",FALSE,-0.199690229522784,8.0534,1.28781991599261
